pair_id,split,priority,chk_priority,chk_zone,chk_district,chk_state,chk_headcount,chk_entry_count,chk_hazard,chk_location,all_pass,summary_preview
SLM-000567,train,IMMEDIATE,True,True,True,True,True,True,True,True,True,"IMMEDIATE: flooding and rescue emergencies plus 2 more, ZONE-2 Kodagu, Karnataka. 5 reports, 77 affected. NDRF flood res"
SLM-000568,train,IMMEDIATE,True,True,True,True,True,True,True,True,True,"IMMEDIATE - ZONE-4 Balasore (Odisha): flooding and rescue emergencies, 181 affected across 6 reports. Dispatch rescue bo"
SLM-000569,validation,IMMEDIATE,True,True,True,True,True,True,True,True,True,"IMMEDIATE: ZONE-4 Coimbatore, Tamil Nadu -- rescue emergencies and medical emergencies plus 1 more. 8 reports, 194 affec"
SLM-000570,train,ELEVATED,True,True,True,True,True,True,True,True,True,"ELEVATED - ZONE-2 Rajkot (Gujarat): rescue emergencies and flooding, 57 affected across 6 reports. NDRF rescue team and "
SLM-000571,test,URGENT,True,True,True,True,True,True,True,True,True,"URGENT - ZONE-5 Kozhikode (Kerala): flooding and rescue emergencies, 181 affected across 6 reports. rescue boat and wate"
SLM-000572,train,ROUTINE,True,True,True,True,True,True,True,True,True,"ROUTINE: ZONE-3 Varanasi, Uttar Pradesh -- flooding and rescue emergencies. 5 reports, 23 affected. Send rescue rope and"
SLM-000573,train,IMMEDIATE,True,True,True,True,True,True,True,True,True,"IMMEDIATE: road blockages and flooding plus 1 more, ZONE-3 Bhagalpur, Bihar. 5 reports, 122 affected. Send drainage team"
SLM-000574,train,ROUTINE,True,True,True,True,True,True,True,True,True,"ROUTINE. rescue emergencies and medical emergencies plus 2 more in ZONE-5 Gaya, Bihar; 18 affected, 5 reports. ambulance"
SLM-000575,train,URGENT,True,True,True,True,True,True,True,True,True,"URGENT: rescue emergencies and flooding plus 2 more, ZONE-3 Udupi, Karnataka. 6 reports, 51 affected. Send ambulance and"
SLM-000576,train,URGENT,True,True,True,True,True,True,True,True,True,"URGENT. flooding and medical emergencies in ZONE-4 Pune, Maharashtra; 177 affected, 8 reports. Send life jackets and NDR"
SLM-000577,train,ELEVATED,True,True,True,True,True,True,True,True,True,"ELEVATED - ZONE-1 Bharuch (Gujarat): flooding and road blockages plus 2 more, 40 affected across 5 reports. Dispatch amb"
SLM-000578,train,ELEVATED,True,True,True,True,True,True,True,True,True,"ELEVATED - ZONE-3 Jorhat (Assam): road blockages and flooding plus 2 more, 37 affected across 5 reports. Deploy ambulanc"
SLM-000579,train,ELEVATED,True,True,True,True,True,True,True,True,True,"ELEVATED: flooding and rescue emergencies, ZONE-1 Howrah, West Bengal. 5 reports, 57 affected. Send water pump and life "
SLM-000580,train,IMMEDIATE,True,True,True,True,True,True,True,True,True,"IMMEDIATE: flooding, ZONE-3 Gaya, Bihar. 5 reports, 108 affected. relief supplies and road clearance team plus 1 more to"
SLM-000581,train,URGENT,True,True,True,True,True,True,True,True,True,"URGENT. flooding and rescue emergencies in ZONE-5 Barpeta, Assam; 36 affected, 5 reports. Send NDRF flood rescue team an"
SLM-000582,train,IMMEDIATE,True,True,True,True,True,True,True,True,True,"IMMEDIATE. flooding and rescue emergencies in ZONE-3 Howrah, West Bengal; 113 affected, 5 reports. Dispatch water pump a"
SLM-000583,validation,IMMEDIATE,True,True,True,True,True,True,True,True,True,"IMMEDIATE. rescue emergencies and flooding plus 1 more in ZONE-3 Kendrapara, Odisha; 97 affected, 5 reports. Send rescue"
SLM-000584,train,IMMEDIATE,True,True,True,True,True,True,True,True,True,"IMMEDIATE - ZONE-4 Kochi (Kerala): flooding and rescue emergencies plus 1 more, 238 affected across 7 reports. Dispatch "
SLM-000585,train,IMMEDIATE,True,True,True,True,True,True,True,True,True,"IMMEDIATE - ZONE-5 Guwahati (Assam): road blockages and rescue emergencies plus 1 more, 75 affected across 5 reports. Se"
SLM-000586,train,ELEVATED,True,True,True,True,True,True,True,True,True,"ELEVATED. rescue emergencies and medical emergencies plus 1 more in ZONE-3 Barpeta, Assam; 38 affected, 6 reports. Deplo"
SLM-000587,train,ELEVATED,True,True,True,True,True,True,True,True,True,"ELEVATED - ZONE-4 Lucknow (Uttar Pradesh): rescue emergencies and flooding plus 1 more, 38 affected across 5 reports. De"
SLM-000588,train,URGENT,True,True,True,True,True,True,True,True,True,"URGENT: ZONE-5 Gaya, Bihar -- flooding and road blockages plus 1 more. 10 reports, 209 affected. Deploy road clearance t"
SLM-000589,test,IMMEDIATE,True,True,True,True,True,True,True,True,True,"IMMEDIATE - ZONE-1 Gorakhpur (Uttar Pradesh): flooding and medical emergencies, 158 affected across 5 reports. Send sand"
SLM-000590,validation,ELEVATED,True,True,True,True,True,True,True,True,True,"ELEVATED: ZONE-3 Thanjavur, Tamil Nadu -- medical emergencies and flooding plus 1 more. 7 reports, 46 affected. Send NDR"
SLM-000591,validation,ELEVATED,True,True,True,True,True,True,True,True,True,"ELEVATED: rescue emergencies and flooding plus 1 more, ZONE-2 Murshidabad, West Bengal. 5 reports, 58 affected. Deploy f"
SLM-000592,validation,ROUTINE,True,True,True,True,True,True,True,True,True,"ROUTINE: road blockages and rescue emergencies plus 1 more, ZONE-4 Jorhat, Assam. 5 reports, 9 affected. Send rescue rop"
SLM-000593,test,ELEVATED,True,True,True,True,True,True,True,True,True,"ELEVATED: rescue emergencies and flooding plus 1 more, ZONE-4 Alappuzha, Kerala. 8 reports, 57 affected. Dispatch fire a"
SLM-000594,train,ROUTINE,True,True,True,True,True,True,True,True,True,"ROUTINE. flooding and rescue emergencies plus 1 more in ZONE-5 Kolkata, West Bengal; 12 affected, 6 reports. Send draina"
SLM-000595,train,URGENT,True,True,True,True,True,True,True,True,True,"URGENT: flooding and rescue emergencies plus 2 more, ZONE-1 Kanpur, Uttar Pradesh. 6 reports, 82 affected. Deploy water "
SLM-000596,validation,ELEVATED,True,True,True,True,True,True,True,True,True,"ELEVATED. flooding and road blockages plus 2 more in ZONE-4 Ahmedabad, Gujarat; 47 affected, 9 reports. rescue boat and "
SLM-000597,train,ELEVATED,True,True,True,True,True,True,True,True,True,"ELEVATED: rescue emergencies and flooding, ZONE-4 Howrah, West Bengal. 5 reports, 66 affected. rescue rope and ladder an"
SLM-000598,validation,ELEVATED,True,True,True,True,True,True,True,True,True,"ELEVATED: medical emergencies and flooding plus 1 more, ZONE-2 Guwahati, Assam. 6 reports, 42 affected. Dispatch emergen"
SLM-000599,train,URGENT,True,True,True,True,True,True,True,True,True,"URGENT. flooding and rescue emergencies in ZONE-5 Kendrapara, Odisha; 130 affected, 6 reports. rescue rope and ladder an"
SLM-000600,test,IMMEDIATE,True,True,True,True,True,True,True,True,True,"IMMEDIATE. flooding in ZONE-4 Puri, Odisha; 148 affected, 5 reports. water pump and NDRF flood rescue team plus 1 more t"
SLM-000601,validation,IMMEDIATE,True,True,True,True,True,True,True,True,True,"IMMEDIATE: ZONE-5 Nagpur, Maharashtra -- rescue emergencies and flooding. 5 reports, 154 affected. Dispatch water pump a"
SLM-000602,train,IMMEDIATE,True,True,True,True,True,True,True,True,True,"IMMEDIATE. flooding and medical emergencies plus 1 more in ZONE-4 Kendrapara, Odisha; 191 affected, 5 reports. Send resc"
SLM-000603,train,IMMEDIATE,True,True,True,True,True,True,True,True,True,"IMMEDIATE - ZONE-2 Rajkot (Gujarat): road blockages and flooding plus 1 more, 243 affected across 6 reports. Deploy tow "
SLM-000604,validation,URGENT,True,True,True,True,True,True,True,True,True,"URGENT: ZONE-3 Kendrapara, Odisha -- flooding and rescue emergencies. 7 reports, 181 affected. Deploy sandbags and rescu"
SLM-000605,test,IMMEDIATE,True,True,True,True,True,True,True,True,True,"IMMEDIATE: ZONE-3 Udupi, Karnataka -- rescue emergencies and flooding plus 1 more. 5 reports, 166 affected. rescue rope "
SLM-000606,train,URGENT,True,True,True,True,True,True,True,True,True,"URGENT - ZONE-2 Madurai (Tamil Nadu): rescue emergencies and flooding plus 1 more, 158 affected across 7 reports. water "
SLM-000607,train,URGENT,True,True,True,True,True,True,True,True,True,"URGENT - ZONE-4 Mysuru (Karnataka): flooding and rescue emergencies, 101 affected across 5 reports. Deploy rescue boat a"
SLM-000608,train,ROUTINE,True,True,True,True,True,True,True,True,True,"ROUTINE. flooding and rescue emergencies in ZONE-1 Malda, West Bengal; 13 affected, 6 reports. life jackets and relief s"
SLM-000609,train,URGENT,True,True,True,True,True,True,True,True,True,"URGENT. rescue emergencies and flooding in ZONE-3 Udupi, Karnataka; 117 affected, 5 reports. ambulance and relief suppli"
SLM-000610,test,ELEVATED,True,True,True,True,True,True,True,True,True,"ELEVATED: flooding and rescue emergencies plus 1 more, ZONE-3 Tiruppur, Tamil Nadu. 9 reports, 75 affected. Dispatch res"
SLM-000611,train,ELEVATED,True,True,True,True,True,True,True,True,True,"ELEVATED: ZONE-1 Mumbai, Maharashtra -- rescue emergencies and road blockages plus 1 more. 5 reports, 40 affected. Deplo"
SLM-000612,train,ELEVATED,True,True,True,True,True,True,True,True,True,"ELEVATED: medical emergencies and road blockages plus 2 more, ZONE-3 Mysuru, Karnataka. 6 reports, 54 affected. Dispatch"
SLM-000613,train,IMMEDIATE,True,True,True,True,True,True,True,True,True,"IMMEDIATE: ZONE-2 Bengaluru, Karnataka -- rescue emergencies and medical emergencies plus 1 more. 5 reports, 275 affecte"
SLM-000614,validation,ELEVATED,True,True,True,True,True,True,True,True,True,"ELEVATED: ZONE-3 Muzaffarpur, Bihar -- flooding and rescue emergencies plus 1 more. 5 reports, 37 affected. Send life ja"
SLM-000615,validation,URGENT,True,True,True,True,True,True,True,True,True,"URGENT: road blockages and flooding, ZONE-3 Thrissur, Kerala. 6 reports, 106 affected. relief supplies and rescue boat p"
SLM-000616,test,ELEVATED,True,True,True,True,True,True,True,True,True,"ELEVATED. flooding and rescue emergencies plus 1 more in ZONE-3 Jorhat, Assam; 59 affected, 7 reports. Send water pump a"
SLM-000617,test,ELEVATED,True,True,True,True,True,True,True,True,True,"ELEVATED: ZONE-2 Mangaluru, Karnataka -- flooding and road blockages. 6 reports, 52 affected. Dispatch water pump and ro"
SLM-000618,train,ROUTINE,True,True,True,True,True,True,True,True,True,"ROUTINE: ZONE-1 Jorhat, Assam -- rescue emergencies and road blockages plus 1 more. 5 reports, 22 affected. NDRF rescue "
SLM-000619,validation,IMMEDIATE,True,True,True,True,True,True,True,True,True,"IMMEDIATE: flooding and rescue emergencies, ZONE-2 Kochi, Kerala. 5 reports, 190 affected. Deploy water pump and drainag"
SLM-000620,train,URGENT,True,True,True,True,True,True,True,True,True,"URGENT - ZONE-4 Barpeta (Assam): flooding and medical emergencies plus 1 more, 148 affected across 6 reports. Send rescu"
SLM-000621,test,IMMEDIATE,True,True,True,True,True,True,True,True,True,"IMMEDIATE - ZONE-4 Vadodara (Gujarat): rescue emergencies and flooding plus 2 more, 176 affected across 9 reports. ambul"
SLM-000622,validation,URGENT,True,True,True,True,True,True,True,True,True,"URGENT. flooding and road blockages plus 1 more in ZONE-2 Vadodara, Gujarat; 59 affected, 5 reports. Dispatch NDRF flood"
SLM-000623,train,IMMEDIATE,True,True,True,True,True,True,True,True,True,"IMMEDIATE: flooding and road blockages, ZONE-5 Gorakhpur, Uttar Pradesh. 7 reports, 147 affected. Deploy NDRF flood resc"
SLM-000624,validation,IMMEDIATE,True,True,True,True,True,True,True,True,True,"IMMEDIATE: ZONE-3 Darjeeling, West Bengal -- rescue emergencies and medical emergencies plus 2 more. 8 reports, 128 affe"
SLM-000625,test,ELEVATED,True,True,True,True,True,True,True,True,True,"ELEVATED. flooding and medical emergencies plus 2 more in ZONE-5 Bengaluru, Karnataka; 45 affected, 6 reports. Dispatch "
SLM-000626,train,URGENT,True,True,True,True,True,True,True,True,True,"URGENT: rescue emergencies and flooding plus 1 more, ZONE-3 Howrah, West Bengal. 6 reports, 119 affected. Send NDRF resc"
SLM-000627,train,URGENT,True,True,True,True,True,True,True,True,True,"URGENT. flooding and rescue emergencies in ZONE-4 Kottayam, Kerala; 77 affected, 5 reports. Deploy rescue rope and ladde"
SLM-000628,train,IMMEDIATE,True,True,True,True,True,True,True,True,True,"IMMEDIATE - ZONE-5 Lucknow (Uttar Pradesh): flooding and rescue emergencies plus 1 more, 111 affected across 5 reports. "
SLM-000629,train,ELEVATED,True,True,True,True,True,True,True,True,True,"ELEVATED: ZONE-5 Chennai, Tamil Nadu -- road blockages and rescue emergencies plus 1 more. 7 reports, 64 affected. Deplo"
SLM-000630,train,ELEVATED,True,True,True,True,True,True,True,True,True,"ELEVATED: ZONE-1 Bengaluru, Karnataka -- rescue emergencies and flooding. 6 reports, 41 affected. Deploy water pump and "
SLM-000631,train,ROUTINE,True,True,True,True,True,True,True,True,True,"ROUTINE: road blockages and medical emergencies plus 2 more, ZONE-3 Bengaluru, Karnataka. 5 reports, 19 affected. Deploy"
SLM-000632,train,URGENT,True,True,True,True,True,True,True,True,True,"URGENT. flooding and road blockages plus 1 more in ZONE-2 Bharuch, Gujarat; 134 affected, 6 reports. Deploy water pump a"
SLM-000633,test,IMMEDIATE,True,True,True,True,True,True,True,True,True,"IMMEDIATE: flooding and road blockages plus 1 more, ZONE-3 Kottayam, Kerala. 12 reports, 364 affected. Send water pump a"
SLM-000634,train,URGENT,True,True,True,True,True,True,True,True,True,"URGENT. rescue emergencies and flooding plus 1 more in ZONE-4 Thanjavur, Tamil Nadu; 47 affected, 5 reports. Send NDRF r"
SLM-000635,train,ELEVATED,True,True,True,True,True,True,True,True,True,"ELEVATED: medical emergencies and flooding plus 1 more, ZONE-4 Gorakhpur, Uttar Pradesh. 6 reports, 69 affected. Deploy "
SLM-000636,train,IMMEDIATE,True,True,True,True,True,True,True,True,True,"IMMEDIATE: flooding and road blockages plus 1 more, ZONE-3 Bhagalpur, Bihar. 5 reports, 63 affected. Dispatch water pump"
SLM-000637,train,URGENT,True,True,True,True,True,True,True,True,True,"URGENT: ZONE-5 Kottayam, Kerala -- flooding and road blockages plus 1 more. 5 reports, 41 affected. Deploy NDRF rescue t"
SLM-000638,train,IMMEDIATE,True,True,True,True,True,True,True,True,True,"IMMEDIATE: ZONE-1 Prayagraj, Uttar Pradesh -- flooding and medical emergencies plus 1 more. 7 reports, 182 affected. dra"
SLM-000639,train,IMMEDIATE,True,True,True,True,True,True,True,True,True,"IMMEDIATE: road blockages and flooding plus 1 more, ZONE-5 Darjeeling, West Bengal. 5 reports, 183 affected. Send road c"
SLM-000640,train,ELEVATED,True,True,True,True,True,True,True,True,True,"ELEVATED: ZONE-4 Surat, Gujarat -- flooding and rescue emergencies. 5 reports, 33 affected. Send water pump and life jac"
SLM-000641,train,URGENT,True,True,True,True,True,True,True,True,True,"URGENT: flooding and medical emergencies plus 1 more, ZONE-4 Chennai, Tamil Nadu. 5 reports, 176 affected. Dispatch wate"
SLM-000642,train,ROUTINE,True,True,True,True,True,True,True,True,True,"ROUTINE: flooding and rescue emergencies, ZONE-3 Balasore, Odisha. 5 reports, 14 affected. Send NDRF flood rescue team a"
SLM-000643,train,ELEVATED,True,True,True,True,True,True,True,True,True,"ELEVATED. rescue emergencies and medical emergencies plus 1 more in ZONE-4 Tiruppur, Tamil Nadu; 48 affected, 7 reports."
SLM-000644,train,ELEVATED,True,True,True,True,True,True,True,True,True,"ELEVATED: rescue emergencies and medical emergencies plus 2 more, ZONE-4 Thrissur, Kerala. 5 reports, 40 affected. Deplo"
SLM-000645,train,IMMEDIATE,True,True,True,True,True,True,True,True,True,"IMMEDIATE: flooding and rescue emergencies, ZONE-3 Chennai, Tamil Nadu. 6 reports, 188 affected. rescue boat and NDRF fl"
SLM-000646,train,URGENT,True,True,True,True,True,True,True,True,True,"URGENT - ZONE-5 Madurai (Tamil Nadu): flooding and rescue emergencies, 97 affected across 5 reports. Dispatch rescue boa"
SLM-000647,train,IMMEDIATE,True,True,True,True,True,True,True,True,True,"IMMEDIATE: ZONE-3 Kanpur, Uttar Pradesh -- medical emergencies and rescue emergencies plus 1 more. 6 reports, 57 affecte"
SLM-000648,train,ELEVATED,True,True,True,True,True,True,True,True,True,"ELEVATED: ZONE-1 Malda, West Bengal -- medical emergencies and flooding plus 2 more. 7 reports, 63 affected. medical fir"
SLM-000649,train,ELEVATED,True,True,True,True,True,True,True,True,True,"ELEVATED - ZONE-3 Mysuru (Karnataka): flooding and rescue emergencies, 60 affected across 6 reports. Deploy ambulance an"
SLM-000650,train,URGENT,True,True,True,True,True,True,True,True,True,"URGENT - ZONE-2 Barpeta (Assam): road blockages and medical emergencies plus 1 more, 73 affected across 5 reports. Dispa"
SLM-000651,train,ROUTINE,True,True,True,True,True,True,True,True,True,"ROUTINE: ZONE-2 Guwahati, Assam -- flooding and road blockages plus 1 more. 6 reports, 13 affected. Dispatch drainage te"
SLM-000652,train,ELEVATED,True,True,True,True,True,True,True,True,True,"ELEVATED - ZONE-1 Muzaffarpur (Bihar): flooding and rescue emergencies plus 2 more, 49 affected across 5 reports. ambula"
SLM-000653,train,IMMEDIATE,True,True,True,True,True,True,True,True,True,"IMMEDIATE. flooding and medical emergencies in ZONE-4 Pune, Maharashtra; 204 affected, 7 reports. Dispatch water pump an"
SLM-000654,train,ROUTINE,True,True,True,True,True,True,True,True,True,"ROUTINE. flooding and road blockages plus 1 more in ZONE-5 Dibrugarh, Assam; 14 affected, 5 reports. Deploy water pump a"
SLM-000655,test,URGENT,True,True,True,True,True,True,True,True,True,"URGENT - ZONE-5 Kolhapur (Maharashtra): rescue emergencies and flooding, 110 affected across 5 reports. Deploy fire and "
SLM-000656,train,IMMEDIATE,True,True,True,True,True,True,True,True,True,"IMMEDIATE: flooding, ZONE-5 Bengaluru, Karnataka. 5 reports, 136 affected. Send drainage team and road clearance team pl"
