event_id,flood_event_date,timestamp,state,district,flood_severity,duration_hours,flood_history_count,population_affected,road_closures,bridge_closures,cause
FLOOD002047,18-01-2026,18-01-2026 01:00,Maharashtra,Nagpur,Minor,4.4,4,1495.0,0,0.0,River Overflow
FLOOD002048,11-04-2025,11-04-2025 07:00,Assam,Barpeta,Moderate,4.5,5,1212.0,0,0.0,Urban Waterlogging
FLOOD002049,25-03-2025,25-03-2025 21:00,Maharashtra,Mumbai,Severe,4.6,4,2405.0,3,1.0,River Overflow
FLOOD002050,03-08-2025,03-08-2025 17:00,Maharashtra,Pune,Moderate,3.2,3,1885.0,4,0.0,Heavy Rainfall
FLOOD002051,23-12-2025,23-12-2025 07:00,Kerala,Kozhikode,Severe,4.3,2,3318.0,2,0.0,River Overflow
FLOOD002052,02-07-2025,02-07-2025 08:00,Karnataka,Mangaluru,Severe,2.8,3,3605.0,5,2.0,Cyclonic Rain
FLOOD002053,03-01-2026,03-01-2026 14:00,Maharashtra,Pune,Moderate,6.4,6,1553.0,1,0.0,River Overflow
FLOOD002054,28-06-2025,28-06-2025 01:00,Assam,Dhemaji,Severe,6.6,2,1797.0,1,1.0,Cyclonic Rain
FLOOD002055,31-08-2025,31-08-2025 17:00,Maharashtra,Mumbai,Severe,3.2,4,2493.0,1,0.0,Heavy Rainfall
FLOOD002056,07-10-2025,07-10-2025 03:00,Karnataka,Mysuru,Severe,4.8,3,2379.0,2,0.0,Heavy Rainfall
FLOOD002057,29-10-2025,29-10-2025 19:00,Uttar Pradesh,Kanpur,Severe,2.1,1,2704.0,3,2.0,River Overflow
FLOOD002058,19-01-2025,19-01-2025 17:00,Karnataka,Mysuru,Severe,4.7,3,3068.0,0,0.0,Heavy Rainfall
FLOOD002059,03-04-2025,03-04-2025 19:00,Assam,Dibrugarh,Severe,7.3,6,2638.0,2,0.0,River Overflow
FLOOD002060,28-08-2025,28-08-2025 20:00,Uttar Pradesh,Kanpur,Severe,4.2,3,1931.0,0,1.0,Cyclonic Rain
FLOOD002061,03-02-2025,03-02-2025 18:00,Karnataka,Mangaluru,Severe,4.9,4,3601.0,2,1.0,River Overflow
FLOOD002062,24-06-2025,24-06-2025 04:00,Kerala,Kottayam,Moderate,5.3,6,1806.0,0,1.0,Heavy Rainfall
FLOOD002063,11-01-2026,11-01-2026 00:00,Karnataka,Kodagu,Severe,7.0,5,2011.0,0,1.0,River Overflow
FLOOD002064,15-08-2025,15-08-2025 14:00,Tamil Nadu,Chennai,Severe,5.5,4,2488.0,1,0.0,Heavy Rainfall
FLOOD002065,10-11-2025,10-11-2025 21:00,Assam,Dibrugarh,Severe,2.0,2,2928.0,2,2.0,River Overflow
FLOOD002066,23-09-2025,23-09-2025 09:00,Uttar Pradesh,Varanasi,Severe,3.9,3,2067.0,4,0.0,Heavy Rainfall
FLOOD002067,17-12-2025,17-12-2025 16:00,Gujarat,Vadodara,Severe,4.7,4,1421.0,1,0.0,Cyclonic Rain
FLOOD002068,03-03-2025,03-03-2025 13:00,Gujarat,Surat,Severe,2.0,1,2869.0,2,0.0,River Overflow
FLOOD002069,16-03-2025,16-03-2025 14:00,Maharashtra,Kolhapur,Severe,2.0,0,3144.0,3,2.0,River Overflow
FLOOD002070,25-03-2025,25-03-2025 16:00,Maharashtra,Pune,Severe,9.9,7,2299.0,0,2.5,Urban Waterlogging
FLOOD002071,29-01-2025,29-01-2025 10:00,Odisha,Puri,Severe,3.5,5,3245.0,2,2.0,Heavy Rainfall
FLOOD002072,28-04-2025,28-04-2025 08:00,Bihar,Bhagalpur,Severe,8.3,4,2183.0,3,1.0,Cyclonic Rain
FLOOD002073,28-01-2026,28-01-2026 23:00,Bihar,Darbhanga,Severe,4.2,4,936.0,1,0.0,Heavy Rainfall
FLOOD002074,07-06-2025,07-06-2025 06:00,Bihar,Bhagalpur,Moderate,2.0,1,2018.0,1,0.0,River Overflow
FLOOD002075,28-09-2025,28-09-2025 15:00,Gujarat,Bharuch,Severe,10.1,6,2469.0,3,1.0,Heavy Rainfall
FLOOD002076,05-01-2026,05-01-2026 22:00,Karnataka,Udupi,Severe,5.2,3,1065.0,0,0.0,River Overflow
FLOOD002077,03-11-2025,03-11-2025 17:00,Karnataka,Mysuru,Moderate,4.3,5,861.0,4,0.0,River Overflow
FLOOD002078,15-12-2025,15-12-2025 14:00,Kerala,Thrissur,Moderate,7.1,5,623.0,2,1.0,River Overflow
FLOOD002079,08-11-2025,08-11-2025 10:00,Kerala,Kochi,Severe,3.3,4,2864.0,1,1.0,Heavy Rainfall
FLOOD002080,02-01-2025,02-01-2025 22:00,Kerala,Thrissur,Severe,2.0,0,3937.0,3,1.0,Heavy Rainfall
FLOOD002081,02-01-2025,02-01-2025 06:00,Uttar Pradesh,Prayagraj,Severe,2.0,2,3128.0,0,2.5,River Overflow
FLOOD002082,10-12-2025,10-12-2025 18:00,Kerala,Alappuzha,Severe,3.7,3,1374.0,0,1.0,Cyclonic Rain
FLOOD002083,16-10-2025,16-10-2025 23:00,Kerala,Thrissur,Severe,2.8,4,3800.0,3,2.0,River Overflow
FLOOD002084,03-03-2025,03-03-2025 04:00,Gujarat,Bharuch,Severe,6.3,5,2087.0,0,1.0,River Overflow
FLOOD002085,11-03-2025,11-03-2025 09:00,Odisha,Balasore,Severe,2.0,1,2829.0,2,0.0,Heavy Rainfall
FLOOD002086,01-03-2025,01-03-2025 00:00,Tamil Nadu,Coimbatore,Severe,4.8,6,1723.0,3,1.0,Heavy Rainfall
FLOOD002087,28-09-2025,28-09-2025 00:00,Assam,Jorhat,Moderate,5.1,4,1220.0,1,0.0,Heavy Rainfall
FLOOD002088,22-07-2025,22-07-2025 04:00,Tamil Nadu,Chennai,Moderate,5.5,4,1162.0,2,1.0,Heavy Rainfall
FLOOD002089,13-04-2025,13-04-2025 22:00,Tamil Nadu,Thanjavur,Moderate,2.0,0,1903.0,0,1.0,Heavy Rainfall
FLOOD002090,02-07-2025,02-07-2025 05:00,West Bengal,Kolkata,Severe,6.9,5,2124.0,1,0.0,Heavy Rainfall
FLOOD002091,22-12-2025,22-12-2025 04:00,Bihar,Gaya,Severe,2.0,2,3205.0,4,1.0,River Overflow
FLOOD002092,18-01-2025,18-01-2025 21:00,Kerala,Thrissur,Severe,4.7,3,2197.0,0,1.0,Heavy Rainfall
FLOOD002093,07-08-2025,07-08-2025 12:00,Bihar,Darbhanga,Moderate,5.8,6,833.0,2,0.0,River Overflow
FLOOD002094,30-03-2025,30-03-2025 07:00,Odisha,Kendrapara,Severe,5.1,3,1559.0,2,0.0,Urban Waterlogging
FLOOD002095,17-01-2025,17-01-2025 01:00,Gujarat,Rajkot,Moderate,4.7,3,1334.0,2,0.0,Heavy Rainfall
FLOOD002096,23-03-2025,23-03-2025 01:00,Odisha,Cuttack,Severe,4.1,5,3257.0,0,0.0,Heavy Rainfall
FLOOD002097,26-06-2025,26-06-2025 00:00,Assam,Jorhat,Moderate,3.7,2,1350.0,1,0.0,Cyclonic Rain
FLOOD002098,20-01-2025,20-01-2025 17:00,Assam,Dhemaji,Severe,2.1,3,2318.0,1,0.0,Cyclonic Rain
FLOOD002099,30-03-2025,30-03-2025 17:00,Kerala,Thrissur,Severe,4.0,5,1754.0,2,1.0,Cyclonic Rain
FLOOD002100,01-10-2025,01-10-2025 04:00,Tamil Nadu,Coimbatore,Moderate,14.4,8,1229.0,1,0.0,River Overflow
FLOOD002101,19-10-2025,19-10-2025 14:00,West Bengal,Malda,Severe,4.1,3,1567.0,1,0.0,Heavy Rainfall
FLOOD002102,13-02-2025,13-02-2025 23:00,Odisha,Cuttack,Severe,6.2,4,2775.0,0,1.0,Heavy Rainfall
FLOOD002103,17-05-2025,17-05-2025 10:00,Assam,Dibrugarh,Moderate,2.0,1,1893.0,0,0.0,Heavy Rainfall
FLOOD002104,26-07-2025,26-07-2025 17:00,Gujarat,Ahmedabad,Severe,7.8,5,1665.0,4,0.0,Urban Waterlogging
FLOOD002105,12-08-2025,12-08-2025 11:00,Karnataka,Mysuru,Severe,3.4,5,4458.0,2,0.0,River Overflow
FLOOD002106,31-08-2025,31-08-2025 08:00,Maharashtra,Kolhapur,Severe,2.2,2,4342.0,4,1.0,River Overflow
FLOOD002107,03-02-2025,03-02-2025 19:00,Uttar Pradesh,Lucknow,Severe,5.8,5,2245.0,1,1.0,River Overflow
FLOOD002108,10-07-2025,10-07-2025 13:00,Odisha,Puri,Severe,9.6,6,2335.0,2,0.0,Heavy Rainfall
FLOOD002109,13-09-2025,13-09-2025 17:00,Assam,Barpeta,Severe,9.0,6,1563.0,1,0.0,Cyclonic Rain
FLOOD002110,10-04-2025,10-04-2025 12:00,Gujarat,Rajkot,Severe,5.9,3,1718.0,1,0.0,Heavy Rainfall
FLOOD002111,07-02-2026,07-02-2026 00:00,Odisha,Balasore,Severe,6.7,5,2260.0,1,2.0,Heavy Rainfall
FLOOD002112,17-09-2025,17-09-2025 09:00,Kerala,Kozhikode,Moderate,3.8,4,1369.0,1,1.0,River Overflow
FLOOD002113,05-01-2025,05-01-2025 15:00,Karnataka,Bengaluru,Severe,8.5,7,1926.0,1,0.0,Heavy Rainfall
FLOOD002114,07-01-2026,07-01-2026 05:00,West Bengal,Howrah,Severe,8.5,6,1378.0,1,0.0,Heavy Rainfall
FLOOD002115,14-03-2025,14-03-2025 17:00,Bihar,Darbhanga,Severe,8.2,7,2465.0,0,0.0,River Overflow
FLOOD002116,24-11-2025,24-11-2025 03:00,Odisha,Bhubaneswar,Severe,4.3,4,3154.0,1,1.0,River Overflow
FLOOD002117,02-03-2025,02-03-2025 12:00,Karnataka,Udupi,Severe,6.1,5,2883.0,3,0.0,River Overflow
FLOOD002118,14-01-2025,14-01-2025 07:00,Kerala,Alappuzha,Severe,9.7,7,1562.0,1,1.0,Heavy Rainfall
FLOOD002119,25-12-2025,25-12-2025 01:00,West Bengal,Murshidabad,Severe,2.0,3,3417.0,0,1.0,River Overflow
FLOOD002120,19-05-2025,19-05-2025 21:00,Bihar,Muzaffarpur,Severe,3.8,3,2500.0,0,0.0,Heavy Rainfall
FLOOD002121,22-03-2025,22-03-2025 02:00,Kerala,Thrissur,Severe,5.2,3,2249.0,3,2.0,River Overflow
FLOOD002122,02-09-2025,02-09-2025 09:00,Assam,Jorhat,Severe,6.2,5,551.0,1,0.0,Heavy Rainfall
FLOOD002123,02-02-2026,02-02-2026 00:00,Kerala,Kottayam,Severe,2.2,2,2256.0,2,1.0,River Overflow
FLOOD002124,03-06-2025,03-06-2025 13:00,Karnataka,Udupi,Severe,8.0,7,2141.0,1,2.0,Heavy Rainfall
FLOOD002125,28-06-2025,28-06-2025 03:00,Assam,Dhemaji,Severe,2.0,2,2085.0,0,1.0,River Overflow
FLOOD002126,23-07-2025,23-07-2025 17:00,Bihar,Darbhanga,Moderate,2.0,2,337.0,0,0.0,Heavy Rainfall
FLOOD002127,06-08-2025,06-08-2025 17:00,Tamil Nadu,Thanjavur,Severe,6.0,4,1292.0,1,0.0,Urban Waterlogging
FLOOD002128,08-11-2025,08-11-2025 08:00,Tamil Nadu,Coimbatore,Severe,2.0,3,1120.0,4,1.0,River Overflow
FLOOD002129,31-05-2025,31-05-2025 05:00,Maharashtra,Nashik,Severe,8.0,7,1203.0,4,1.0,Cyclonic Rain
FLOOD002130,13-02-2025,13-02-2025 20:00,West Bengal,Murshidabad,Moderate,2.5,0,1428.0,0,2.0,Heavy Rainfall
FLOOD002131,23-06-2025,23-06-2025 04:00,West Bengal,Malda,Severe,2.0,2,2979.0,0,1.0,Heavy Rainfall
FLOOD002132,08-02-2026,08-02-2026 04:00,Maharashtra,Mumbai,Severe,5.0,4,1428.0,2,0.0,Heavy Rainfall
FLOOD002133,05-01-2025,05-01-2025 03:00,Bihar,Gaya,Severe,5.3,5,2094.0,0,0.0,Cyclonic Rain
FLOOD002134,09-11-2025,09-11-2025 20:00,Kerala,Alappuzha,Severe,2.7,2,2282.0,0,2.0,Heavy Rainfall
FLOOD002135,02-03-2025,02-03-2025 16:00,Bihar,Muzaffarpur,Severe,5.3,4,2321.0,2,0.0,Heavy Rainfall
FLOOD002136,17-11-2025,17-11-2025 08:00,Gujarat,Ahmedabad,Severe,4.2,4,4592.375,3,2.0,Heavy Rainfall
FLOOD002137,16-06-2025,16-06-2025 20:00,West Bengal,Howrah,Severe,8.2,5,2053.0,1,1.0,River Overflow
FLOOD002138,14-10-2025,14-10-2025 02:00,Karnataka,Mangaluru,Severe,12.1,8,3810.0,1,0.0,Heavy Rainfall
FLOOD002139,07-07-2025,07-07-2025 21:00,Tamil Nadu,Thanjavur,Severe,4.2,1,3261.0,2,2.0,Heavy Rainfall
FLOOD002140,18-05-2025,18-05-2025 11:00,Bihar,Gaya,Severe,8.8,8,2123.0,2,1.0,Heavy Rainfall
FLOOD002141,08-06-2025,08-06-2025 07:00,Assam,Jorhat,Moderate,6.7,5,1846.0,2,1.0,River Overflow
FLOOD002142,28-06-2025,28-06-2025 09:00,Bihar,Darbhanga,Moderate,2.0,0,1216.0,1,0.0,Heavy Rainfall
FLOOD002143,13-01-2026,13-01-2026 03:00,Karnataka,Bengaluru,Severe,10.3,8,1683.0,1,0.0,Heavy Rainfall
FLOOD002144,27-09-2025,27-09-2025 06:00,Assam,Barpeta,Severe,5.3,3,3362.0,1,2.0,River Overflow
FLOOD002145,26-11-2025,26-11-2025 16:00,Karnataka,Mangaluru,Severe,4.0,3,907.0,0,1.0,Heavy Rainfall
FLOOD002146,28-02-2025,28-02-2025 22:00,Kerala,Kottayam,Moderate,3.4,3,1991.0,2,0.0,Cyclonic Rain
FLOOD002147,23-01-2025,23-01-2025 12:00,West Bengal,Malda,Severe,6.7,6,2860.0,2,0.0,Cyclonic Rain
FLOOD002148,31-08-2025,31-08-2025 07:00,Kerala,Thrissur,Severe,2.5,1,1931.0,0,0.0,Heavy Rainfall
FLOOD002149,08-12-2025,08-12-2025 15:00,Karnataka,Kodagu,Severe,11.5,7,2276.0,2,1.0,Heavy Rainfall
FLOOD002150,03-06-2025,03-06-2025 08:00,Odisha,Balasore,Severe,9.4,8,2160.0,0,0.0,River Overflow
FLOOD002151,01-02-2025,01-02-2025 10:00,Assam,Barpeta,Severe,4.6,4,3986.0,1,1.0,Heavy Rainfall
FLOOD002152,24-06-2025,24-06-2025 20:00,Kerala,Alappuzha,Severe,8.5,8,1541.0,2,1.0,Heavy Rainfall
FLOOD002153,21-04-2025,21-04-2025 10:00,Maharashtra,Nashik,Severe,3.4,1,2034.0,0,2.0,Heavy Rainfall
FLOOD002154,08-07-2025,08-07-2025 10:00,West Bengal,Howrah,Severe,5.6,5,1776.0,0,0.0,River Overflow
FLOOD002155,01-02-2026,01-02-2026 15:00,Karnataka,Mysuru,Moderate,8.3,8,900.0,1,0.0,Urban Waterlogging
FLOOD002156,10-05-2025,10-05-2025 22:00,Odisha,Bhubaneswar,Severe,5.3,4,1337.0,0,0.0,Cyclonic Rain
FLOOD002157,05-06-2025,05-06-2025 08:00,Tamil Nadu,Coimbatore,Severe,7.4,7,1482.0,1,0.0,Heavy Rainfall
FLOOD002158,11-06-2025,11-06-2025 22:00,Kerala,Kozhikode,Severe,4.9,5,4592.375,1,2.5,Heavy Rainfall
FLOOD002159,24-10-2025,24-10-2025 03:00,Assam,Dhemaji,Severe,4.3,4,3294.0,0,0.0,River Overflow
FLOOD002160,03-12-2025,03-12-2025 04:00,Karnataka,Mysuru,Severe,5.1,5,1909.0,5,1.0,Urban Waterlogging
FLOOD002161,02-11-2025,02-11-2025 05:00,Uttar Pradesh,Prayagraj,Severe,4.8,2,2922.0,0,1.0,Cyclonic Rain
FLOOD002162,20-12-2025,20-12-2025 11:00,Kerala,Kozhikode,Severe,4.4,5,3301.0,2,0.0,Urban Waterlogging
FLOOD002163,01-01-2026,01-01-2026 07:00,Maharashtra,Kolhapur,Severe,6.6,5,2107.0,2,0.0,Heavy Rainfall
FLOOD002164,28-09-2025,28-09-2025 20:00,Odisha,Bhubaneswar,Severe,4.1,4,4592.375,2,2.5,Heavy Rainfall
FLOOD002165,18-12-2025,18-12-2025 02:00,Bihar,Gaya,Severe,5.3,4,2513.0,1,0.0,Urban Waterlogging
FLOOD002166,28-11-2025,28-11-2025 19:00,Tamil Nadu,Thanjavur,Severe,2.5,2,3137.0,2,0.0,Heavy Rainfall
FLOOD002167,26-01-2025,26-01-2025 01:00,West Bengal,Kolkata,Severe,2.0,4,1991.0,1,0.0,Cyclonic Rain
FLOOD002168,21-01-2026,21-01-2026 09:00,Tamil Nadu,Chennai,Severe,5.9,5,3222.0,0,0.0,Urban Waterlogging
FLOOD002169,07-01-2026,07-01-2026 15:00,Odisha,Bhubaneswar,Severe,4.2,4,2532.0,3,1.0,Heavy Rainfall
FLOOD002170,11-10-2025,11-10-2025 22:00,Gujarat,Rajkot,Moderate,7.0,4,1915.0,0,0.0,River Overflow
FLOOD002171,14-08-2025,14-08-2025 11:00,Kerala,Kottayam,Severe,5.4,6,1034.0,2,0.0,Cyclonic Rain
FLOOD002172,31-12-2025,31-12-2025 11:00,West Bengal,Darjeeling,Severe,4.6,4,2878.0,0,1.0,River Overflow
FLOOD002173,19-08-2025,19-08-2025 02:00,Kerala,Thrissur,Moderate,4.9,3,560.0,0,1.0,River Overflow
FLOOD002174,13-02-2025,13-02-2025 12:00,Gujarat,Ahmedabad,Minor,4.3,3,301.0,1,0.0,Heavy Rainfall
FLOOD002175,02-11-2025,02-11-2025 14:00,Kerala,Kozhikode,Moderate,2.4,2,2627.0,3,0.0,Cyclonic Rain
FLOOD002176,06-03-2025,06-03-2025 21:00,Bihar,Bhagalpur,Severe,6.6,4,3325.0,2,2.0,River Overflow
FLOOD002177,05-06-2025,05-06-2025 19:00,Tamil Nadu,Coimbatore,Severe,2.9,4,2693.0,0,0.0,River Overflow
FLOOD002178,27-05-2025,27-05-2025 18:00,Gujarat,Surat,Severe,7.7,4,3315.0,2,2.5,Heavy Rainfall
FLOOD002179,08-01-2025,08-01-2025 12:00,Odisha,Balasore,Severe,2.0,1,3146.0,1,0.0,Heavy Rainfall
FLOOD002180,30-03-2025,30-03-2025 03:00,Bihar,Bhagalpur,Severe,3.0,3,4592.375,4,2.0,Heavy Rainfall
FLOOD002181,12-03-2025,12-03-2025 19:00,Assam,Guwahati,Severe,2.1,3,1192.0,2,2.0,Urban Waterlogging
FLOOD002182,27-02-2025,27-02-2025 11:00,Odisha,Bhubaneswar,Severe,6.6,4,4085.0,0,1.0,River Overflow
FLOOD002183,29-10-2025,29-10-2025 05:00,Assam,Guwahati,Severe,5.9,6,2021.0,1,0.0,River Overflow
FLOOD002184,16-01-2026,16-01-2026 23:00,Uttar Pradesh,Gorakhpur,Moderate,8.9,6,2511.0,2,0.0,Heavy Rainfall
FLOOD002185,26-01-2025,26-01-2025 18:00,Assam,Guwahati,Severe,5.3,2,1741.0,1,0.0,Heavy Rainfall
FLOOD002186,13-05-2025,13-05-2025 13:00,Karnataka,Udupi,Severe,4.6,3,2104.0,1,0.0,River Overflow
FLOOD002187,15-02-2026,15-02-2026 11:00,Odisha,Bhubaneswar,Severe,5.6,5,2811.0,1,0.0,Heavy Rainfall
FLOOD002188,08-03-2025,08-03-2025 16:00,Karnataka,Mysuru,Moderate,10.2,7,1510.0,1,0.0,Heavy Rainfall
FLOOD002189,06-09-2025,06-09-2025 11:00,Bihar,Darbhanga,Severe,4.4,3,1362.0,0,1.0,Urban Waterlogging
FLOOD002190,09-03-2025,09-03-2025 07:00,Tamil Nadu,Thanjavur,Moderate,5.2,2,1137.0,3,0.0,River Overflow
FLOOD002191,04-09-2025,04-09-2025 16:00,Kerala,Kochi,Severe,2.0,1,2295.0,2,0.0,Cyclonic Rain
FLOOD002192,04-02-2026,04-02-2026 15:00,Odisha,Cuttack,Severe,2.0,3,2675.0,2,2.5,Heavy Rainfall
FLOOD002193,12-06-2025,12-06-2025 03:00,West Bengal,Murshidabad,Severe,2.0,1,2525.0,1,0.0,Cyclonic Rain
FLOOD002194,28-03-2025,28-03-2025 19:00,Maharashtra,Pune,Severe,2.0,1,2100.0,2,0.0,Heavy Rainfall
FLOOD002195,10-07-2025,10-07-2025 14:00,Kerala,Kozhikode,Severe,2.0,2,2149.0,1,0.0,River Overflow
FLOOD002196,22-08-2025,22-08-2025 02:00,Kerala,Alappuzha,Severe,6.1,6,2689.0,0,0.0,River Overflow
FLOOD002197,02-08-2025,02-08-2025 09:00,Bihar,Patna,Severe,2.0,1,2284.0,2,0.0,Heavy Rainfall
FLOOD002198,11-07-2025,11-07-2025 03:00,Maharashtra,Pune,Severe,3.5,3,3560.0,3,2.5,River Overflow
FLOOD002199,24-07-2025,24-07-2025 06:00,West Bengal,Murshidabad,Moderate,2.0,3,1539.0,0,0.0,Heavy Rainfall
FLOOD002200,10-12-2025,10-12-2025 20:00,West Bengal,Darjeeling,Moderate,2.0,2,1872.0,1,2.0,Heavy Rainfall
FLOOD002201,04-09-2025,04-09-2025 12:00,Uttar Pradesh,Varanasi,Severe,3.3,3,2645.0,3,0.0,River Overflow
FLOOD002202,02-08-2025,02-08-2025 17:00,Odisha,Cuttack,Severe,2.3,1,3411.0,3,1.0,Heavy Rainfall
FLOOD002203,14-12-2025,14-12-2025 06:00,Gujarat,Vadodara,Severe,4.5,2,2355.0,0,1.0,Heavy Rainfall
FLOOD002204,21-03-2025,21-03-2025 22:00,Bihar,Darbhanga,Moderate,6.4,4,1874.0,0,0.0,Heavy Rainfall
FLOOD002205,14-12-2025,14-12-2025 02:00,Karnataka,Bengaluru,Severe,4.6,3,4592.375,1,2.0,Heavy Rainfall
FLOOD002206,26-08-2025,26-08-2025 19:00,Kerala,Alappuzha,Severe,6.6,6,1420.0,1,0.0,Heavy Rainfall
FLOOD002207,13-08-2025,13-08-2025 08:00,West Bengal,Howrah,Moderate,4.1,2,858.0,0,0.0,Heavy Rainfall
FLOOD002208,22-09-2025,22-09-2025 00:00,Tamil Nadu,Tiruppur,Severe,5.9,5,2728.0,1,1.0,Heavy Rainfall
FLOOD002209,27-03-2025,27-03-2025 14:00,Uttar Pradesh,Lucknow,Severe,12.5,8,1894.0,3,0.0,Urban Waterlogging
FLOOD002210,14-11-2025,14-11-2025 04:00,Assam,Dibrugarh,Moderate,10.3,7,2408.0,0,0.0,Heavy Rainfall
FLOOD002211,19-01-2026,19-01-2026 17:00,West Bengal,Howrah,Severe,5.4,6,3685.0,1,0.0,Heavy Rainfall
FLOOD002212,15-06-2025,15-06-2025 03:00,Tamil Nadu,Coimbatore,Severe,2.3,3,2493.0,2,0.0,River Overflow
FLOOD002213,16-02-2025,16-02-2025 22:00,Kerala,Thrissur,Severe,4.6,4,2654.0,3,0.0,Heavy Rainfall
FLOOD002214,23-05-2025,23-05-2025 20:00,Assam,Guwahati,Moderate,4.7,3,1917.0,1,0.0,Heavy Rainfall
FLOOD002215,11-07-2025,11-07-2025 17:00,Kerala,Thrissur,Severe,4.1,4,2713.0,3,0.0,Cyclonic Rain
FLOOD002216,05-06-2025,05-06-2025 01:00,Maharashtra,Kolhapur,Severe,4.2,4,1874.0,0,0.0,Heavy Rainfall
FLOOD002217,10-04-2025,10-04-2025 13:00,Kerala,Thrissur,Moderate,5.3,4,1320.0,1,0.0,Cyclonic Rain
FLOOD002218,25-02-2025,25-02-2025 02:00,Karnataka,Bengaluru,Moderate,6.7,5,1805.0,2,1.0,Heavy Rainfall
FLOOD002219,08-03-2025,08-03-2025 19:00,Tamil Nadu,Madurai,Severe,6.1,4,2279.0,0,0.0,River Overflow
FLOOD002220,29-10-2025,29-10-2025 00:00,Maharashtra,Pune,Severe,2.5,2,2469.0,0,1.0,Cyclonic Rain
FLOOD002221,06-11-2025,06-11-2025 09:00,Uttar Pradesh,Lucknow,Severe,4.1,3,2112.0,0,0.0,River Overflow
FLOOD002222,30-06-2025,30-06-2025 16:00,West Bengal,Howrah,Severe,2.0,2,1475.0,2,1.0,Cyclonic Rain
FLOOD002223,22-08-2025,22-08-2025 01:00,Odisha,Puri,Severe,9.8,7,3156.0,0,0.0,River Overflow
FLOOD002224,03-07-2025,03-07-2025 19:00,Uttar Pradesh,Prayagraj,Severe,10.3,6,3286.0,0,0.0,Heavy Rainfall
FLOOD002225,02-09-2025,02-09-2025 02:00,Kerala,Kochi,Severe,4.8,3,2590.0,1,0.0,Heavy Rainfall
FLOOD002226,25-01-2026,25-01-2026 07:00,Odisha,Kendrapara,Moderate,5.5,5,680.0,1,0.0,Heavy Rainfall
FLOOD002227,16-06-2025,16-06-2025 07:00,Kerala,Alappuzha,Severe,3.0,3,1868.0,0,2.5,Heavy Rainfall
FLOOD002228,11-09-2025,11-09-2025 07:00,Odisha,Balasore,Severe,6.3,6,2517.0,1,0.0,Cyclonic Rain
FLOOD002229,06-03-2025,06-03-2025 23:00,Bihar,Darbhanga,Moderate,4.7,2,1162.0,0,1.0,Heavy Rainfall
FLOOD002230,15-07-2025,15-07-2025 02:00,Odisha,Bhubaneswar,Severe,3.9,3,3416.0,4,2.0,Cyclonic Rain
FLOOD002231,11-11-2025,11-11-2025 21:00,Karnataka,Mangaluru,Severe,6.4,4,4274.0,4,1.0,River Overflow
FLOOD002232,07-06-2025,07-06-2025 04:00,Odisha,Bhubaneswar,Severe,9.5,8,2299.0,2,1.0,Heavy Rainfall
FLOOD002233,01-01-2026,01-01-2026 19:00,West Bengal,Murshidabad,Severe,2.0,1,3490.0,4,0.0,Heavy Rainfall
FLOOD002234,25-05-2025,25-05-2025 01:00,Maharashtra,Nagpur,Severe,5.6,4,1782.0,1,0.0,Heavy Rainfall
FLOOD002235,16-12-2025,16-12-2025 07:00,Karnataka,Kodagu,Severe,2.8,3,3703.0,1,1.0,Cyclonic Rain
FLOOD002236,26-02-2025,26-02-2025 10:00,Gujarat,Bharuch,Severe,2.1,1,1494.0,1,2.5,Heavy Rainfall
FLOOD002237,02-01-2025,02-01-2025 21:00,Assam,Jorhat,Severe,9.1,8,1808.0,1,1.0,Cyclonic Rain
FLOOD002238,16-02-2026,16-02-2026 08:00,Kerala,Kochi,Severe,9.8,8,3086.0,5,1.0,Heavy Rainfall
FLOOD002239,01-02-2025,01-02-2025 04:00,Karnataka,Mysuru,Severe,2.0,3,1969.0,1,0.0,Urban Waterlogging
FLOOD002240,26-11-2025,26-11-2025 21:00,Maharashtra,Kolhapur,Severe,3.5,2,1916.0,2,2.5,Heavy Rainfall
FLOOD002241,26-06-2025,26-06-2025 17:00,Odisha,Kendrapara,Severe,2.2,2,2021.0,0,0.0,River Overflow
FLOOD002242,23-08-2025,23-08-2025 12:00,Karnataka,Mangaluru,Severe,6.2,5,2345.0,1,0.0,Heavy Rainfall
FLOOD002243,14-07-2025,14-07-2025 01:00,Gujarat,Rajkot,Severe,7.9,6,2750.0,0,0.0,Heavy Rainfall
FLOOD002244,26-06-2025,26-06-2025 14:00,Kerala,Thrissur,Severe,2.0,1,1540.0,0,0.0,Heavy Rainfall
FLOOD002245,25-05-2025,25-05-2025 04:00,Uttar Pradesh,Gorakhpur,Severe,4.7,6,2701.0,1,0.0,Heavy Rainfall
FLOOD002246,04-11-2025,04-11-2025 13:00,Assam,Dibrugarh,Severe,5.2,4,2471.0,2,2.0,Heavy Rainfall
FLOOD002247,20-08-2025,20-08-2025 05:00,Tamil Nadu,Madurai,Severe,4.7,3,3076.0,1,0.0,River Overflow
FLOOD002248,22-10-2025,22-10-2025 19:00,Tamil Nadu,Madurai,Severe,6.5,3,1814.0,0,1.0,Heavy Rainfall
FLOOD002249,01-09-2025,01-09-2025 06:00,Bihar,Muzaffarpur,Moderate,2.0,3,684.0,0,0.0,Heavy Rainfall
FLOOD002250,04-12-2025,04-12-2025 03:00,West Bengal,Howrah,Moderate,11.7,7,2121.0,1,0.0,Heavy Rainfall
