incident_id,timestamp,state,district,zone,call_type,text,severity,hazard_type
ERSS-011496,2025-02-22 03:06:00,Kerala,Kochi,ZONE-1,Rescue,"Rescue operation required near the bus stand in Kochi, Kerala. 73 people trapped/affected, multiple injuries reported, urgent evacuation needed. Dispatch requested for ambulance and NDRF rescue team.",CRITICAL,FLOOD
ERSS-011497,2025-11-14 05:57:00,Tamil Nadu,Tiruppur,ZONE-1,Medical Emergency,"Medical emergency reported close to the river bank in Tiruppur, Tamil Nadu. 3 person(s) affected, no major injuries reported. Dispatch requested for ambulance.",LOW,FLOOD
ERSS-011498,2025-02-22 12:13:00,Tamil Nadu,Thanjavur,ZONE-4,Waterlogging,"Waterlogging reported near the village school in Thanjavur, Tamil Nadu. 18 people trapped/affected, multiple injuries reported, urgent evacuation needed. Dispatch requested for road clearance team.",CRITICAL,FLOOD
ERSS-011499,2025-06-30 03:49:00,Uttar Pradesh,Gorakhpur,ZONE-4,Flooding,"Flooding reported on the national highway in Gorakhpur, Uttar Pradesh. 59 people trapped/affected, multiple injuries reported, urgent evacuation needed. Dispatch requested for rescue boat.",CRITICAL,FLOOD
ERSS-011500,2025-01-19 06:49:00,Maharashtra,Nagpur,ZONE-2,Flooding,"Flooding reported near the industrial area in Nagpur, Maharashtra. 70 people trapped/affected, multiple injuries reported, urgent evacuation needed. Dispatch requested for rescue boat and relief supplies.",CRITICAL,FLOOD
ERSS-011501,2025-06-27 14:38:00,Bihar,Muzaffarpur,ZONE-4,Road Blockage,"Road blockage reported near the village school in Muzaffarpur, Bihar. 58 people trapped/affected, multiple injuries reported, urgent evacuation needed. Dispatch requested for earthmover (JCB).",CRITICAL,FLOOD
ERSS-011502,2026-01-17 00:15:00,Tamil Nadu,Coimbatore,ZONE-5,Flooding,"Flooding reported in a residential colony in Coimbatore, Tamil Nadu. 30 people trapped/affected, multiple injuries reported, urgent evacuation needed. Dispatch requested for NDRF flood rescue team.",CRITICAL,FLOOD
ERSS-011503,2025-12-17 09:47:00,Karnataka,Mysuru,ZONE-4,Rescue,"Rescue operation required near the village school in Mysuru, Karnataka. 73 people trapped/affected, multiple injuries reported, urgent evacuation needed. Dispatch requested for ambulance.",CRITICAL,FLOOD
ERSS-011504,2025-12-19 14:41:00,Karnataka,Mysuru,ZONE-3,Rescue,"Rescue operation required in the riverside settlement in Mysuru, Karnataka. 47 people trapped/affected, multiple injuries reported, urgent evacuation needed. Dispatch requested for ambulance.",CRITICAL,FLOOD
ERSS-011505,2026-01-08 20:15:00,Kerala,Alappuzha,ZONE-1,Waterlogging,"Waterlogging reported in the hilly terrain in Alappuzha, Kerala. 17 people affected including elderly and children, some injuries reported. Dispatch requested for sandbags.",HIGH,FLOOD
ERSS-011506,2026-01-27 00:57:00,Kerala,Alappuzha,ZONE-1,Flooding,"Flooding reported near the government hospital in Alappuzha, Kerala. 37 people trapped/affected, multiple injuries reported, urgent evacuation needed. Dispatch requested for NDRF flood rescue team and water pump.",CRITICAL,FLOOD
ERSS-011507,2025-05-08 20:52:00,Assam,Dhemaji,ZONE-1,Medical Emergency,"Medical emergency reported on the national highway in Dhemaji, Assam. 16 people affected including elderly and children, some injuries reported. Dispatch requested for paramedic team.",HIGH,FLOOD
ERSS-011508,2025-01-18 17:10:00,Gujarat,Rajkot,ZONE-2,Rescue,"Rescue operation required near the industrial area in Rajkot, Gujarat. 3 person(s) affected, no major injuries reported. Dispatch requested for NDRF rescue team and rescue rope and ladder.",LOW,FLOOD
ERSS-011509,2025-06-30 06:15:00,Odisha,Balasore,ZONE-5,Road Blockage,"Road blockage reported on the national highway in Balasore, Odisha. 1 person(s) affected, no major injuries reported. Dispatch requested for earthmover (JCB).",LOW,FLOOD
ERSS-011510,2025-08-03 04:04:00,Maharashtra,Kolhapur,ZONE-3,Rescue,"Rescue operation required close to the river bank in Kolhapur, Maharashtra. 16 people affected including elderly and children, some injuries reported. Dispatch requested for fire and rescue unit.",HIGH,FLOOD
ERSS-011511,2025-06-22 12:22:00,Tamil Nadu,Thanjavur,ZONE-1,Rescue,"Rescue operation required near the local market in Thanjavur, Tamil Nadu. 14 people affected including elderly and children, some injuries reported. Dispatch requested for rescue rope and ladder.",HIGH,FLOOD
ERSS-011512,2025-05-07 13:29:00,Gujarat,Ahmedabad,ZONE-1,Waterlogging,"Waterlogging reported in the riverside settlement in Ahmedabad, Gujarat. 13 people affected including elderly and children, some injuries reported. Dispatch requested for sandbags.",HIGH,FLOOD
ERSS-011513,2025-03-01 16:04:00,Uttar Pradesh,Varanasi,ZONE-5,Road Blockage,"Road blockage reported near the local market in Varanasi, Uttar Pradesh. 2 person(s) affected, no major injuries reported. Dispatch requested for tow truck.",LOW,FLOOD
ERSS-011514,2025-03-26 15:38:00,West Bengal,Malda,ZONE-2,Rescue,"Rescue operation required in the hilly terrain in Malda, West Bengal. 12 people affected including elderly and children, some injuries reported. Dispatch requested for rescue rope and ladder.",HIGH,FLOOD
ERSS-011515,2025-12-22 14:28:00,Assam,Guwahati,ZONE-5,Road Blockage,"Road blockage reported in the hilly terrain in Guwahati, Assam. 7 people affected, minor injuries reported. Dispatch requested for tow truck and road clearance crew.",MEDIUM,FLOOD
ERSS-011516,2025-01-08 19:50:00,Gujarat,Surat,ZONE-3,Road Blockage,"Road blockage reported near the bus stand in Surat, Gujarat. 11 people affected including elderly and children, some injuries reported. Dispatch requested for tow truck.",HIGH,FLOOD
ERSS-011517,2025-09-22 02:15:00,West Bengal,Murshidabad,ZONE-4,Flooding,"Flooding reported in the old town area in Murshidabad, West Bengal. 20 people trapped/affected, multiple injuries reported, urgent evacuation needed. Dispatch requested for NDRF flood rescue team and water pump.",CRITICAL,FLOOD
ERSS-011518,2026-02-01 05:00:00,Kerala,Kochi,ZONE-2,Flooding,"Flooding reported in the hilly terrain in Kochi, Kerala. 2 person(s) affected, no major injuries reported. Dispatch requested for relief supplies.",LOW,FLOOD
ERSS-011519,2025-03-29 05:18:00,Uttar Pradesh,Prayagraj,ZONE-2,Medical Emergency,"Medical emergency reported in the riverside settlement in Prayagraj, Uttar Pradesh. 45 people trapped/affected, multiple injuries reported, urgent evacuation needed. Dispatch requested for paramedic team.",CRITICAL,FLOOD
ERSS-011520,2026-01-02 02:31:00,Maharashtra,Nagpur,ZONE-2,Rescue,"Rescue operation required at the highway junction in Nagpur, Maharashtra. 52 people trapped/affected, multiple injuries reported, urgent evacuation needed. Dispatch requested for ambulance.",CRITICAL,FLOOD
ERSS-011521,2025-09-06 12:43:00,Karnataka,Kodagu,ZONE-4,Waterlogging,"Waterlogging reported near the local market in Kodagu, Karnataka. 8 people affected, minor injuries reported. Dispatch requested for sandbags and drainage team.",MEDIUM,FLOOD
ERSS-011522,2025-06-23 16:02:00,Karnataka,Mysuru,ZONE-1,Flooding,"Flooding reported in the low-lying area in Mysuru, Karnataka. 41 people trapped/affected, multiple injuries reported, urgent evacuation needed. Dispatch requested for water pump.",CRITICAL,FLOOD
ERSS-011523,2025-08-19 00:15:00,Maharashtra,Nagpur,ZONE-1,Road Blockage,"Road blockage reported in the riverside settlement in Nagpur, Maharashtra. 60 people trapped/affected, multiple injuries reported, urgent evacuation needed. Dispatch requested for earthmover (JCB) and tow truck.",CRITICAL,FLOOD
ERSS-011524,2025-02-22 15:11:00,Gujarat,Rajkot,ZONE-1,Waterlogging,"Waterlogging reported in the hilly terrain in Rajkot, Gujarat. 43 people trapped/affected, multiple injuries reported, urgent evacuation needed. Dispatch requested for water pump and drainage team.",CRITICAL,FLOOD
ERSS-011525,2025-10-13 10:05:00,Karnataka,Udupi,ZONE-4,Rescue,"Rescue operation required near the local market in Udupi, Karnataka. 12 people affected including elderly and children, some injuries reported. Dispatch requested for fire and rescue unit and ambulance.",HIGH,FLOOD
ERSS-011526,2025-02-26 05:01:00,Tamil Nadu,Chennai,ZONE-3,Waterlogging,"Waterlogging reported in the old town area in Chennai, Tamil Nadu. 16 people affected including elderly and children, some injuries reported. Dispatch requested for road clearance team.",HIGH,FLOOD
ERSS-011527,2025-05-10 15:14:00,Bihar,Bhagalpur,ZONE-4,Waterlogging,"Waterlogging reported in the low-lying area in Bhagalpur, Bihar. 17 people affected including elderly and children, some injuries reported. Dispatch requested for sandbags and water pump.",HIGH,FLOOD
ERSS-011528,2026-02-01 02:20:00,Uttar Pradesh,Gorakhpur,ZONE-1,Waterlogging,"Waterlogging reported near the industrial area in Gorakhpur, Uttar Pradesh. 17 people trapped/affected, multiple injuries reported, urgent evacuation needed. Dispatch requested for road clearance team.",CRITICAL,FLOOD
ERSS-011529,2025-04-19 19:37:00,Kerala,Kochi,ZONE-3,Flooding,"Flooding reported at the railway crossing in Kochi, Kerala. 8 people affected, minor injuries reported. Dispatch requested for water pump.",MEDIUM,FLOOD
ERSS-011530,2025-06-23 10:36:00,Uttar Pradesh,Varanasi,ZONE-4,Flooding,"Flooding reported at the highway junction in Varanasi, Uttar Pradesh. 5 people affected, minor injuries reported. Dispatch requested for rescue boat.",MEDIUM,FLOOD
ERSS-011531,2025-07-21 09:08:00,Maharashtra,Pune,ZONE-1,Flooding,"Flooding reported in the riverside settlement in Pune, Maharashtra. 3 people affected, minor injuries reported. Dispatch requested for water pump.",MEDIUM,FLOOD
ERSS-011532,2025-10-22 08:54:00,Maharashtra,Kolhapur,ZONE-1,Waterlogging,"Waterlogging reported at the highway junction in Kolhapur, Maharashtra. 15 people affected including elderly and children, some injuries reported. Dispatch requested for sandbags.",HIGH,FLOOD
ERSS-011533,2025-08-20 06:58:00,Karnataka,Bengaluru,ZONE-1,Flooding,"Flooding reported near the village school in Bengaluru, Karnataka. 1 person(s) affected, no major injuries reported. Dispatch requested for rescue boat.",LOW,FLOOD
ERSS-011534,2025-12-24 19:53:00,West Bengal,Kolkata,ZONE-5,Medical Emergency,"Medical emergency reported in the riverside settlement in Kolkata, West Bengal. 5 people affected, minor injuries reported. Dispatch requested for emergency medical team.",MEDIUM,FLOOD
ERSS-011535,2025-07-24 03:25:00,Assam,Dhemaji,ZONE-3,Flooding,"Flooding reported near the bus stand in Dhemaji, Assam. 7 people affected, minor injuries reported. Dispatch requested for relief supplies.",MEDIUM,FLOOD
ERSS-011536,2025-05-12 12:04:00,Kerala,Kochi,ZONE-2,Rescue,"Rescue operation required in the hilly terrain in Kochi, Kerala. 8 people affected, minor injuries reported. Dispatch requested for NDRF rescue team.",MEDIUM,FLOOD
ERSS-011537,2025-02-24 01:48:00,Gujarat,Rajkot,ZONE-1,Rescue,"Rescue operation required close to the river bank in Rajkot, Gujarat. 2 person(s) affected, no major injuries reported. Dispatch requested for NDRF rescue team.",LOW,FLOOD
ERSS-011538,2025-10-13 15:21:00,West Bengal,Darjeeling,ZONE-2,Rescue,"Rescue operation required near the bus stand in Darjeeling, West Bengal. 4 people affected, minor injuries reported. Dispatch requested for NDRF rescue team and fire and rescue unit.",MEDIUM,FLOOD
ERSS-011539,2025-09-26 05:54:00,Kerala,Kochi,ZONE-3,Medical Emergency,"Medical emergency reported in the hilly terrain in Kochi, Kerala. 6 people affected, minor injuries reported. Dispatch requested for medical first-aid kit.",MEDIUM,FLOOD
ERSS-011540,2025-05-10 15:12:00,Bihar,Bhagalpur,ZONE-5,Road Blockage,"Road blockage reported at the highway junction in Bhagalpur, Bihar. 6 people affected, minor injuries reported. Dispatch requested for earthmover (JCB) and road clearance crew.",MEDIUM,FLOOD
ERSS-011541,2025-02-06 09:51:00,Tamil Nadu,Chennai,ZONE-2,Road Blockage,"Road blockage reported at the railway crossing in Chennai, Tamil Nadu. 15 people affected including elderly and children, some injuries reported. Dispatch requested for road clearance crew and tow truck.",HIGH,FLOOD
ERSS-011542,2025-02-19 16:28:00,Assam,Dibrugarh,ZONE-1,Flooding,"Flooding reported near the bus stand in Dibrugarh, Assam. 6 people affected, minor injuries reported. Dispatch requested for life jackets.",MEDIUM,FLOOD
ERSS-011543,2025-09-04 18:45:00,Kerala,Kochi,ZONE-3,Flooding,"Flooding reported in the low-lying area in Kochi, Kerala. 71 people trapped/affected, multiple injuries reported, urgent evacuation needed. Dispatch requested for rescue boat.",CRITICAL,FLOOD
ERSS-011544,2025-11-03 08:28:00,Bihar,Darbhanga,ZONE-4,Flooding,"Flooding reported on the national highway in Darbhanga, Bihar. 6 people affected, minor injuries reported. Dispatch requested for relief supplies.",MEDIUM,FLOOD
ERSS-011545,2025-03-26 13:11:00,Assam,Dhemaji,ZONE-4,Flooding,"Flooding reported in the hilly terrain in Dhemaji, Assam. 2 person(s) affected, no major injuries reported. Dispatch requested for water pump.",LOW,FLOOD
ERSS-011546,2025-06-19 18:40:00,Uttar Pradesh,Prayagraj,ZONE-5,Road Blockage,"Road blockage reported near the bus stand in Prayagraj, Uttar Pradesh. 3 people affected, minor injuries reported. Dispatch requested for traffic police team.",MEDIUM,FLOOD
ERSS-011547,2025-01-14 09:14:00,Odisha,Kendrapara,ZONE-5,Medical Emergency,"Medical emergency reported at the highway junction in Kendrapara, Odisha. 11 people affected including elderly and children, some injuries reported. Dispatch requested for ambulance.",HIGH,FLOOD
ERSS-011548,2025-05-01 22:41:00,Karnataka,Kodagu,ZONE-5,Medical Emergency,"Medical emergency reported in the low-lying area in Kodagu, Karnataka. 18 people affected including elderly and children, some injuries reported. Dispatch requested for paramedic team and medical first-aid kit.",HIGH,FLOOD
ERSS-011549,2026-02-17 06:47:00,Gujarat,Surat,ZONE-3,Rescue,"Rescue operation required on the national highway in Surat, Gujarat. 20 people affected including elderly and children, some injuries reported. Dispatch requested for rescue rope and ladder.",HIGH,FLOOD
ERSS-011550,2025-11-18 23:44:00,Kerala,Thrissur,ZONE-1,Rescue,"Rescue operation required at the highway junction in Thrissur, Kerala. 54 people trapped/affected, multiple injuries reported, urgent evacuation needed. Dispatch requested for ambulance and NDRF rescue team.",CRITICAL,FLOOD
ERSS-011551,2025-05-18 05:20:00,West Bengal,Darjeeling,ZONE-2,Road Blockage,"Road blockage reported in a residential colony in Darjeeling, West Bengal. 9 people affected including elderly and children, some injuries reported. Dispatch requested for traffic police team and road clearance crew.",HIGH,FLOOD
ERSS-011552,2025-02-24 02:45:00,Odisha,Cuttack,ZONE-2,Road Blockage,"Road blockage reported in the low-lying area in Cuttack, Odisha. 6 people affected, minor injuries reported. Dispatch requested for traffic police team.",MEDIUM,FLOOD
ERSS-011553,2025-09-11 19:42:00,Tamil Nadu,Chennai,ZONE-1,Waterlogging,"Waterlogging reported in the riverside settlement in Chennai, Tamil Nadu. 15 people affected including elderly and children, some injuries reported. Dispatch requested for road clearance team and sandbags.",HIGH,FLOOD
ERSS-011554,2025-09-12 18:35:00,Assam,Jorhat,ZONE-2,Rescue,"Rescue operation required at the railway crossing in Jorhat, Assam. 14 people affected including elderly and children, some injuries reported. Dispatch requested for fire and rescue unit.",HIGH,FLOOD
ERSS-011555,2025-02-19 20:38:00,West Bengal,Murshidabad,ZONE-5,Flooding,"Flooding reported at the highway junction in Murshidabad, West Bengal. 21 people trapped/affected, multiple injuries reported, urgent evacuation needed. Dispatch requested for life jackets.",CRITICAL,FLOOD
